TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20121110,0.6684840000000001,-0.48933999999999994,21.2466,4.44271,0.287615725,1.9150550208333337,0.4752331250000004,279.80077083333333,310.839375,-22.52966666666667,0.7906484631141443,83.3042083333333,95.40184375,-3.49961875,0.0,0.025857187499999996,0.157556875,0.8655733333333334,2.4850702083333336,0.07123333750000001,0.9196418750000004,0.0034958279166666666,1.3229833333333334,125.4243375,5.6733326250000005,0.8484068750000001,-7.523152083333333,22.095020833333336,18.364493749999994,3.684270833333333,0.4752331250000004,279.80077083333333,310.839375,-22.52966666666667,0.7897499999999998,83.3042083333333,95.40189583333334,-3.4996041666666664,0.0,4.317708333333333,15.634044990932134,0.6663233278250974,14.141595929115471,1.0
20121111,0.0362635,-6.6689,6.6003000000000025,4.62741,0.243566875,1.4745118125000003,0.4362887499999999,292.16277083333324,316.02916666666664,-10.6815625,0.3255635455906814,93.56212500000002,95.27089375,-2.6446672770833333,0.2,0.017842083333333338,0.15690104166666666,0.8522347916666665,2.4540079166666677,0.015867653749999974,0.9637693749999996,0.0027464922916666675,1.5874310416666668,124.605,3.62144725,0.947903208333333,-12.711420833333333,18.789989583333327,19.213956249999995,3.2528125,0.4362887499999999,292.16277083333324,316.02916666666664,-10.6815625,0.32525,93.56212500000002,95.27095833333335,-2.6446458333333323,0.2,3.36825,11.186344943759947,0.6589682771995746,13.720989948914127,1.0
20121112,2.953514,-18.08787423076923,36.19880000000001,27.55520322580645,0.5177708787878788,0.9351480833333334,1.4033074979166669,302.66654166666666,322.14291666666674,-14.575375000000005,0.4835647534985419,90.8336666666667,95.10830208333334,-1.23885110625,0.0,0.0269389375,0.15594125000000006,0.8383818749999999,2.426597708333334,-0.4816840416666667,1.0452170833333334,0.0017726835416666663,1.9943854166666677,283.3477272727273,8.43391878787879,1.5268949999999997,-21.281977708333336,26.263104166666675,27.03897916666667,2.3916666666666666,1.4033074979166669,302.66654166666666,322.14291666666674,-14.575375000000005,0.4832291666666666,90.8336666666667,95.10827083333334,-1.2388541666666668,0.0,7.030229166666667,22.130591402143434,1.2318530015962097,23.034993365508463,1.0
20121113,0.925117391304348,-16.728291428571428,23.153584375,23.08556410256411,0.3820619395833333,1.3541276250000005,0.6219672916666666,286.57875,312.39874999999995,-18.80472916666667,0.9043847643877692,81.45027083333333,96.6885125,-3.1364747916666675,0.0,0.03511918749999999,0.16127520833333334,0.8329916666666665,2.4045325,-0.03891329166666662,0.8818464583333333,0.03864060416666667,1.513454166666666,260.1715416666666,6.377628708333329,0.9207570833333332,-14.903199999999993,22.407493750000004,22.167583333333337,2.7379375,0.6219672916666666,286.57875,312.39874999999995,-18.80472916666667,0.9034583333333336,81.45027083333333,96.68845833333332,-3.1364375000000013,0.17900000000000002,6.377520833333333,20.115772316583673,0.8028909739316322,21.617479593964838,1.0
20121114,0.4725973333333334,-0.213178787878788,20.204292857142857,1.5712570000000003,0.3772781428571431,2.515411818749999,1.5912970625000005,281.39449999999994,306.605625,-18.083708333333334,0.4645154292319261,89.19791666666664,95.71265625000002,-4.930153708333333,0.0,0.029549708333333338,0.16309604166666672,0.8255170833333333,2.380688958333334,0.14361978749999998,0.745650625,0.07789421666666667,1.239716458333333,111.94855142857143,7.435860571428572,0.6020294583333333,-2.455488958333333,19.068629166666664,12.9373625,3.9889791666666663,1.5912970625000005,281.39449999999994,306.605625,-18.083708333333334,0.4637708333333332,89.19791666666664,95.71260416666668,-4.930166666666668,0.0,7.9248541666666625,16.291309981998864,0.5072972471001429,11.147863991019197,1.0
20121115,1.1409657000000002,-47.14228571428572,3.5009999999999994,26.2793,0.366637,0.7470660625000001,0.3154836666666665,283.2101875,328.48583333333323,-35.685,0.7803534314632286,88.51933333333334,95.47622291666669,1.2285519374999996,1.0000000000000002,0.02626375,0.15756395833333328,0.8125658333333338,2.354235416666667,-0.3230961458333333,1.1507733333333332,0.06331595833333332,2.8471208333333333,280.661375,6.326093749999999,1.4738697604166673,-39.353770833333336,13.785237499999996,27.41847916666667,3.1522916666666667,0.3154836666666665,283.2101875,328.48583333333323,-35.685,0.7803125,88.51933333333334,95.47614583333332,1.2285,1.0000000000000002,6.017541666666669,17.068806471822352,0.8897291812187261,17.18803287040648,1.0
20121116,0.32638,-16.131,8.7006,2.77482,0.1927936,0.6331148124999998,-0.003763958333333322,301.0631458333334,319.6933333333333,-12.035895833333335,0.4835434142445232,91.07270833333335,95.70685208333332,-1.7094636041666664,0.0,0.03454441666666667,0.15781145833333335,0.8030954166666667,2.3298747916666667,0.03189523958333334,0.9113950000000002,0.04148116666666666,2.04945,163.2236,2.7141862000000003,0.8794997916666665,-20.508145833333334,16.55349166666667,19.65237083333333,1.9944166666666667,-0.003763958333333322,301.0631458333334,319.6933333333333,-12.035895833333335,0.4831875,91.07270833333335,95.70685416666667,-1.7094791666666669,0.0,3.7524166666666665,13.204126310322792,0.7557089055961018,13.982325158039579,1.0
20121117,0.3393071428571429,-24.09442857142857,11.726271428571426,3.43887,0.31629711111111114,-0.31397181249999995,0.08637208333333346,275.87658333333326,310.52833333333336,-8.629479166666668,0.44515897302540536,90.89802083333332,96.00169583333332,-3.401660833333333,0.0,0.032997000000000005,0.16209854166666662,0.7977933333333335,2.310498958333334,0.3195935833333333,0.7714189583333332,0.03426572916666666,1.7317066666666667,114.00877777777777,5.409082777777778,0.4518258333333332,-13.282444583333332,16.045525,14.440419999999996,1.6358541666666664,0.08637208333333346,275.87658333333326,310.52833333333336,-8.629479166666668,0.4446875000000001,90.89802083333332,96.00168750000002,-3.4016666666666664,0.0,3.8229791666666664,11.945547487732606,0.5870339252070784,12.98993875563618,1.0
20121118,-9999,-8.728166666666667,0.34850000000000003,2.60358,0.21633116666666666,0.42301156250000016,0.4677835416666667,306.7570416666667,318.0110416666667,-8.442374999999998,0.19209165370539136,96.2424375,94.89685,-2.441677708333334,0.0,0.029433979166666662,0.15986458333333334,0.786508333333333,2.2867004166666667,0.04022397291666667,0.7930256250000002,0.03084533333333334,1.98226875,108.375,4.2427866666666665,0.7528022916666667,-15.14303125,16.737916666666667,16.41160625000001,1.4476250000000002,0.4677835416666667,306.7570416666667,318.0110416666667,-8.442374999999998,0.1919166666666667,96.2424375,94.89689583333332,-2.441625,0.0,3.9505625,10.088391621841303,0.6983336138247224,12.487529587051242,1.0
20121119,1.3686456521739132,-41.05504000000001,1.7260035000000002,25.986476000000003,0.2607385483870968,-1.3039080416666669,0.6779395833333332,267.9526041666666,317.844375,-41.04284444444443,0.9965301725791784,83.62245833333331,94.94012916666668,-0.057851914583333365,0.0,0.029037955555555564,0.15783222222222226,0.7746220000000001,2.260451555555555,-0.22506610625,0.9003731250000001,0.027948666666666663,2.7270354166666664,283.9653225806452,4.85582,1.12544375,-34.00079166666665,9.735959791666664,22.508458333333333,1.2943958333333334,0.6779395833333332,267.9526041666666,317.844375,-40.07481249999999,0.9961875000000004,83.62245833333331,94.94010416666669,-0.05783333333333333,0.0,5.61775,11.697345842412126,1.088578085001739,20.20732411722414,1.0
20121120,0.7842384615384616,-10.677095454545457,8.54163076923077,12.173892222222225,0.2325493916666667,-1.1744433333333333,0.5049054166666669,255.40741666666656,296.50916666666666,-23.341083333333344,0.6300981007006837,86.06372916666668,96.1148875,-5.2146424583333335,0.0,0.030596895833333332,0.16437020833333332,0.7715133333333334,2.244875625,0.7562741458333334,0.5845637500000002,0.025233520833333332,1.5060531250000002,177.40768749999995,4.240139374999999,-0.17171164583333332,-9.4309375,11.474525,8.401106250000002,1.1565208333333332,0.5049054166666669,255.40741666666656,296.50916666666666,-23.341083333333344,0.6291458333333332,86.06372916666668,96.1149375,-5.214541666666668,0.0,4.240083333333334,11.980873944371929,0.5483718206014232,11.442160052670864,1.0
20121121,0.37382096296296297,0.8974496296296292,5.9177812,0.9887239999999996,0.3467195625000001,-0.6040005416666666,-0.32718791666666663,297.1324375,312.91854166666667,-12.312229166666668,0.5938859346352141,89.9268125,96.06578750000004,-2.869712562500001,1.0,0.020303854166666663,0.16449666666666668,0.7661702083333332,2.2270322916666667,0.21797845833333335,0.6805147916666668,0.017812095833333336,2.2001583333333325,143.04816875000003,5.8133058749999975,0.4625349166666667,-11.223855416666664,9.655025625,8.431797916666667,0.8063750000000001,-0.32718791666666663,297.1324375,312.91854166666667,-12.312229166666668,0.5936666666666667,89.9268125,96.0658125,-2.869666666666667,1.0,5.813312500000001,12.11011328613045,0.5101247390187807,11.408193865600744,1.0
20121122,0.9596522857142856,-28.0465,8.1675,13.278676666666668,0.21405165625,-2.1018496416666665,0.024979583333333444,258.2653541666668,314.84479166666665,-46.01791666666668,1.0143026702611924,83.90172916666667,96.53554375,-0.3929967083333334,0.0,0.021460833333333332,0.16132375,0.7565054166666666,2.2056879166666667,0.09094860208333336,0.801160625,0.02270767854166666,2.89761875,175.50642708333328,2.554283958333333,0.7102097083333332,-25.82515416666667,11.908389583333333,15.08993541666667,1.031375,0.024979583333333444,258.2653541666668,314.84479166666665,-46.01791666666668,1.0141875,83.90172916666667,96.5355625,-0.3929583333333333,0.0,2.5542916666666664,18.331123964737284,0.7467670707756263,14.863193423742874,1.0
20121123,0.14107166666666668,-10.387238421052636,22.90512903225807,2.8048545454545457,0.37865825,-0.9526490416666666,-0.6370416999999998,302.61864583333335,318.42604166666666,-12.226458333333335,0.8022980466512118,85.68900000000002,96.85035416666666,-1.7312996208333338,0.0,0.01904170833333333,0.1593154166666667,0.7468622916666666,2.184859583333333,0.4845965208333334,0.7193675,0.01189110416666667,2.49089375,106.27943333333336,6.492486875,0.2347717708333333,-11.159984583333333,18.852666666666668,8.79768125,0.5263958333333334,-0.6370416999999998,302.61864583333335,318.42604166666666,-12.226458333333335,0.8017916666666668,85.68900000000002,96.85039583333332,-1.7312916666666662,0.0,6.4925,19.830468012978578,0.3333379960343015,11.308060460824434,1.0
20121124,0.7299644285714286,-14.3959,15.31513551724138,2.959108125,0.3883753125,-1.5020100625000004,-0.18875208333333335,275.0424791666665,317.60541666666666,-35.661,0.7413732338766104,87.17674999999998,96.99717499999998,-1.10422004375,0.0,0.025474854166666668,0.15801375000000004,0.7357312499999998,2.161947500000001,0.2405242583333333,0.7491924999999999,0.01875270416666667,2.775354166666667,124.23473541666668,7.496941375000001,0.5086690416666665,-14.911754166666668,14.201115208333327,8.77211458333333,0.8343333333333334,-0.18875208333333335,275.0424791666665,317.60541666666666,-35.661,0.7410416666666667,87.17674999999998,96.99712499999998,-1.1042500000000002,0.0,7.496937500000002,15.790532385502644,0.6642523251756797,10.692756919822349,1.0
20121125,2.6735,-7.9627,-9999,-9999,0.16084245416666668,-0.8420542999999999,0.2538962500000001,270.137375,295.5516666666667,-8.386416666666664,0.15627205647184805,95.465,97.21429583333332,-7.804657708333332,0.0,0.03210670833333334,0.163683125,0.7334368750000001,2.1493620833333336,4.487005416666666,0.4279566666666667,0.01691323958333333,1.196799791666667,202.83902291666664,0.5169321166666666,-4.058983124999998,-0.8902431249999997,11.948395833333327,5.653872916666668,0.7404375,0.2538962500000001,270.137375,295.5516666666667,-8.386416666666664,0.15587500000000004,95.465,97.21422916666668,-7.804645833333335,0.0,0.517,9.829756856554763,0.2988002907672937,10.687499196247664,1.0
20121126,-3.4736632692307685,-2.659325183913044,12.673841666666664,5.700333750000001,0.6349401000000002,-0.8087450504166669,0.04627541666666672,282.29677083333337,301.76708333333335,-4.144770833333333,0.22284970579199948,94.28420833333335,97.43010833333337,-6.554487083333336,0.0,0.014543735416666669,0.16433041666666667,0.7277191666666666,2.131025833333333,4.4123947916666655,0.4762358333333333,0.01961320833333333,1.4684493749999996,131.96487749999997,5.154096649999999,-3.9360615625,-2.025391650625,11.887579166666667,4.576520833333333,0.8563125,0.04627541666666672,282.29677083333337,301.76708333333335,-4.144770833333333,0.22247916666666667,94.28420833333335,97.43014583333333,-6.554541666666669,0.0,4.720541666666667,11.172886878439238,-1.7804277919175313,8.644328209148231,1.0
20121127,-0.5214120588235294,-7.265833157894736,6.9118520000000006,2.1265545454545456,0.190947192,-0.7391139375,-0.2907445,293.5448333333333,308.24854166666665,-10.640770833333336,0.4902956854524576,88.52016666666668,97.72009375000003,-4.857928541666666,0.0,0.0138096875,0.16322083333333334,0.7197041666666667,2.1127652083333337,1.3064491249999997,0.5448914583333334,0.01198720833333333,1.8505125000000004,118.585808,3.15453816,-0.7615536458333333,-4.00929375,8.256138333333332,2.4131939583333333,0.5145416666666666,-0.2907445,293.5448333333333,308.24854166666665,-10.640770833333336,0.4895833333333334,88.52016666666668,97.72008333333332,-4.8579374999999985,0.0,3.901270833333333,10.735845130707396,0.07456303836461227,7.316357344882307,1.0
20121128,-9999,-9999,-9999,-9999,-9999,-0.8586648958333334,-0.2632420833333333,278.0961249999999,297.9585416666667,-15.907333333333332,0.35872197940271705,89.80141666666668,97.53840208333334,-7.426833125000001,0.0,0.014950395833333331,0.15872958333333334,0.7070929166666668,2.090429166666666,4.161312500000002,0.42841666666666667,0.013194708333333334,1.3201354166666666,-9999,-9999,-3.7329166666666658,-6.203623125,11.72395,9.028774999999998,0.5637083333333333,-0.2632420833333333,278.0961249999999,297.9585416666667,-15.907333333333332,0.35783333333333345,89.80141666666668,97.53839583333335,-7.426791666666667,0.0,3.3128333333333333,11.851668790108015,0.27293883765913146,7.67793497364366,1.0
20121129,-9999,-9999,-9999,-9999,-9999,-1.7839231875,-0.2306958333333333,237.64352083333333,280.64062500000006,-36.733125,0.3551677497369654,86.28470833333334,97.17449166666668,-11.114835416666667,0.0,0.011816977083333331,0.15714562499999998,0.698319375,2.071765833333333,4.0860625000000015,0.28698166666666663,0.008671937499999999,0.743015625,-9999,-9999,-3.798917499999997,-7.020411249999999,6.651368750000002,1.9422145833333344,0.3662083333333333,-0.2306958333333333,237.64352083333333,280.64062500000006,-36.733125,0.3537708333333333,86.28470833333334,97.17445833333332,-11.114875,0.0,3.879583333333335,11.184728625480675,-0.0289979256272057,6.084821788825295,1.0
20121130,-9999,-9999,-9999,-9999,-9999,-2.3280523749999995,0.03798125000000003,196.6581666666667,271.706875,-65.14062500000001,0.4545060885795967,82.06445833333333,97.98197500000003,-12.217243541666667,0.0,-0.006229815,0.15654354166666667,0.6894156250000001,2.055464375,4.333583125,0.2515035416666667,0.012808041666666669,0.6424383333333333,-9999,-9999,-4.081920208333335,-8.292887083333335,7.6811541666666665,2.010490416666665,0.539875,0.03798125000000003,196.6581666666667,271.706875,-65.14062500000001,0.4526666666666667,82.06445833333333,97.982,-12.217291666666664,0.0,5.214624999999999,11.599117822347608,-0.11491505412972297,2.7688384174793415,1.0
20121201,-9999,-9999,-9999,-9999,-9999,-2.6829333729166653,-0.21737270833333333,212.53279166666664,269.97791666666666,-47.536875000000016,0.37715749136461785,83.5470208333333,98.30461041666665,-12.84201458333333,0.0,-0.01311983541666667,0.1542758333333333,0.681226875,2.0371868750000006,1.3151443750000005,0.22869541666666665,0.0059035,0.577109375,-9999,-9999,-1.0864110416666664,-11.184337499999998,12.116012500000002,1.2230037499999995,0.24547916666666664,-0.21737270833333333,212.53279166666664,269.97791666666666,-47.536875000000016,0.37535416666666666,83.5470208333333,98.30458333333335,-12.842083333333335,0.0,4.235229166666668,11.028622963490562,-0.16465139339706591,1.6539275721629751,1.0
20121202,-9999,-9999,-9999,-9999,-9999,-1.4904945208333331,-0.25022670833333344,245.37068749999997,277.65458333333345,-20.985541666666666,0.4979773744986378,80.50774999999997,97.48168333333332,-11.694603541666664,0.0,-0.04383652083333334,0.14911375000000007,0.6703710416666665,2.018367916666666,2.2385795833333337,0.2663545833333333,0.006123852083333335,0.7743877083333336,-9999,-9999,-1.972215208333333,-4.3912825,14.22874375,2.516991458333334,0.25285416666666666,-0.25022670833333344,245.37068749999997,277.65458333333345,-20.985541666666666,0.4959791666666667,80.50774999999997,97.48170833333332,-11.6946875,0.0,2.681375,12.066595171775091,-0.06403736974073286,4.4959616437189815,1.0
20121203,-9999,-9999,-9999,-9999,-9999,-0.9478839791666666,-0.43427664583333336,281.4065,295.11854166666666,-8.062333333333331,0.43784402696460784,87.537375,96.63744583333336,-7.375912500000001,0.0,-0.06275104166666667,0.14305312500000006,0.6648945833333334,2.0055102083333334,2.067824166666667,0.41364666666666666,0.008743895833333333,1.5057458333333331,-9999,-9999,-1.6541829166666666,1.3238177083333331,11.886152083333334,1.9686645833333332,0.3590625,-0.43427664583333336,281.4065,295.11854166666666,-8.062333333333331,0.43675000000000014,87.537375,96.63747916666668,-7.375958333333332,0.0,1.4926875,12.831568222012859,0.2461783046701361,6.701968852787932,1.0
20121204,-9999,-9999,-9999,-9999,-9999,-1.2192026464583334,-0.5691818125000001,274.13054166666666,291.67479166666664,-12.36120833333333,0.5275825502430579,85.17291666666664,96.39616041666666,-7.5406975,0.0,-0.036744875,0.13438291666666666,0.6533331249999998,1.98989125,0.5140460416666667,0.4047756250000001,0.004919625,1.5174408333333331,-9999,-9999,-0.10927459979166672,0.7895539583333332,11.043256250000004,1.3953889583333323,0.2000208333333333,-0.5691818125000001,274.13054166666666,291.67479166666664,-12.36120833333333,0.5263541666666666,85.17291666666664,96.39616666666664,-7.540645833333335,0.0,1.3604166666666664,13.186722177800831,0.24106869733863964,5.701908217490094,1.0
20121205,-9999,-9999,-9999,-9999,-9999,-2.2383750208333333,-0.3126155916666667,211.68035416666672,250.71000000000006,-23.051812499999997,0.26511038212640403,86.46216666666668,96.41750625,-17.13323208333333,0.0,-0.025153083333333333,0.13015812499999993,0.6382827083333333,1.9698354166666672,0.28035110416666664,0.1451353541666667,0.0034914166666666665,0.4324761041666665,-9999,-9999,-0.13521663291666675,1.7692279708333336,8.68995208333333,2.0774475000000003,0.14075,-0.3126155916666667,211.68035416666672,250.71000000000006,-23.051812499999997,0.2637291666666666,86.46216666666668,96.41749999999998,-17.133187499999995,0.0,2.076104166666666,10.557541146698119,-0.6407139335328911,2.860037405409407,1.0
20121206,-9999,-9999,-9999,-9999,-9999,-1.4929981153846152,-0.2772103846153845,241.57834615384616,272.33,-11.252291666666665,0.22950933714342725,90.64111538461539,97.01858333333335,-12.10086923076923,0.0,-0.04860083333333335,0.127570625,0.6292970833333332,1.9521158333333333,0.20483533541666665,0.25209260416666673,0.0002830979166666666,0.8161829166666666,-9999,-9999,0.04725562604166667,-6.3023354166666685,6.814654166666662,1.1044220833333325,0.011270833333333334,-0.21261293749999988,239.265625,273.3504166666666,-11.252291666666665,0.3117291666666667,86.93185416666665,97.0185,-11.839520833333335,0.0,3.3729166666666672,10.620246290976413,-0.07317268918530785,4.411419943997731,1.0
20121207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-28.471416666666666,-9999,-9999,97.85014375,-9999,0.0,-0.03206431249999999,0.12115291666666668,0.6200652083333335,1.9351393749999983,0.5079008208333332,0.14062333333333335,0.0,0.3595006249999999,-9999,-9999,-0.3672760416666668,-15.929249999999987,7.718845833333333,1.4012770833333337,0.0,-0.4503875,228.76583333333343,261.60937500000006,-28.471416666666666,0.4506666666666666,86.21529166666667,97.8501875,-15.886229166666661,0.0,5.2566041666666665,11.370202407933741,-0.4798177487265147,0.5415247656238297,1.0
20121208,-9999,8.72635,-9999,3.3579,0.378614,-9999,-9999,-9999,-9999,-11.916020833333333,-9999,-9999,97.7183166666667,-9999,0.0,-0.03430872916666666,0.11722104166666668,0.6121641666666667,1.91959375,-0.32039458333333337,0.28672375,0.0,1.0574577083333332,107.268,7.139980000000001,0.6071168749999999,-4.344402416666669,16.445304166666673,1.3143470833333328,0.0,-0.4101341666666666,262.85074999999995,281.3339583333333,-11.916020833333333,0.5065416666666667,84.92045833333334,97.71837499999998,-10.562375,0.0,5.205958333333334,12.429105260390694,0.016970900181319113,3.2801232874136983,1.0
20121209,-0.44041,8.211530000000002,16.355538461538462,1.337648888888889,0.3837721041666667,-9999,-9999,-9999,-9999,-18.757666666666665,-9999,-9999,97.51008541666666,-9999,0.0,-0.029008041666666668,0.11362354166666662,0.6020631249999998,1.9021083333333333,-0.2838575625,0.36858229166666656,0.0,1.5587187499999997,103.50248124999996,6.639077916666667,0.6524397916666665,7.291652291666668,19.989375000000006,1.7704333333333333,0.0,-0.6439847916666667,268.8730625,291.62333333333333,-18.757666666666665,0.6697916666666668,85.35016666666667,97.51008333333333,-8.046375,0.0,6.639083333333333,14.556576465494919,0.16060504360185346,5.542594911804674,1.0
20121210,-0.0005106666666666656,-10.713627894736842,4.614841666666666,1.0076433333333334,0.19349800208333334,-9999,-9999,-9999,-9999,-39.26479166666667,-9999,-9999,97.93148333333328,-9999,0.0,-0.024419645833333337,0.11002145833333338,0.5896314583333332,1.8831614583333331,-0.3344526875000001,0.3190135416666667,0.0,1.3052958333333329,160.36787083333334,3.4870838541666664,0.6534659166666669,-0.7667610416666655,16.003731250000005,1.8561041666666656,0.0,-0.6327562499999999,249.1067500000001,287.0812499999999,-39.26479166666667,0.4610208333333333,86.11695833333334,97.9314375,-9.3708125,0.0,3.4871666666666674,10.080776043197881,0.07426765178310536,5.104328280346595,1.0
20121211,-0.56491,22.947,5.2783,-9999,0.12810749166666668,-9999,-9999,-9999,-9999,-14.524062500000005,-9999,-9999,97.93104999999998,-9999,0.0,-0.0687760625,0.10360841666666666,0.5795360416666667,1.864126875,0.03933747916666658,0.201046875,0.0,0.70345375,130.58904791666666,1.5071145000000001,0.16170854166666676,-8.627119166666667,12.459725000000004,1.2258014166666664,0.0,-0.5941403333333334,241.6266250000001,266.74625,-14.524062500000005,0.4838333333333333,88.47358333333334,97.93104166666667,-13.2824375,0.0,1.5071666666666663,11.41625675468893,-0.2096099032040213,2.549292556477655,1.0
20121212,-0.3465726666666667,-11.041468,7.6508281818181825,3.35216,0.274842147826087,-9999,-9999,-9999,-9999,-14.1264375,-9999,-9999,97.84724375000003,-9999,0.0,-0.1085533125,0.1019393125,0.5736510416666667,1.8507210416666664,0.39127837083333344,0.10831199999999999,0.0,0.3002970833333333,106.68827173913046,4.931807152173912,-0.28296898333333337,-9.877960416666664,6.938173125000001,2.4272187499999998,0.0,-0.6388052083333333,247.6146875000001,255.93166666666664,-14.1264375,0.4573958333333333,89.11368749999995,97.84722916666668,-17.223937499999998,0.0,4.897666666666667,10.255164041852801,-0.505846994334011,1.5599574696320706,1.0
20121213,-0.31413390909090905,-11.306412903225805,6.908394736842103,-0.2051433333333333,0.3579890208333333,-9999,-9999,-9999,-9999,-21.21302083333333,-9999,-9999,97.67377499999998,-9999,0.0,-0.10926481250000004,0.094881,0.5657849999999999,1.8370147916666664,0.3179668749999999,0.2070981249999999,0.0,0.7848531250000002,114.87234999999997,7.140386666666667,-0.11086893749999996,-6.4838907639583345,10.705758333333335,0.9938420833333332,0.0,-0.5093650000000002,249.105125,276.5985416666666,-21.21302083333333,0.4061874999999999,87.08022916666665,97.67379166666667,-12.875041666666664,0.0,7.140375,9.147343698900873,-0.17399106874085224,3.1323043195633145,1.0
20121214,2.085033333333333,-7.072588888888888,36.20335714285714,1.4560419999999998,0.4734097291666666,-9999,-9999,-9999,-9999,-25.50868750000001,-9999,-9999,97.47222708333332,-9999,0.0,-0.07404131249999997,0.09057702083333334,0.5573493749999999,1.823986041666667,-0.21197630833333328,0.3092760416666667,0.0,1.4299083333333331,106.11929583333335,7.596970208333333,0.5212533333333333,0.5320312500000002,21.774500000000003,1.719089583333334,0.0,-0.6734756250000001,269.3962291666666,289.53395833333326,-25.50868750000001,0.5714583333333332,86.53187499999996,97.47214583333331,-9.365437500000002,0.0,7.596999999999999,19.288143028720512,0.37781555991710775,5.507661033901446,1.0
20121215,0.9848527272727272,-2.295559374999999,26.062333333333346,3.54233,0.4544897291666667,-1.766135468085107,-0.7409437234042553,269.60938297872343,299.57574468085113,-23.956562499999997,0.7540696652512274,81.64906382978724,97.52413541666668,-5.80573914893617,0.0,-0.04991700000000001,0.08543047916666664,0.54605,1.807981458333333,0.04428014583333334,0.41957916666666667,0.002575729166666667,2.3775145833333338,110.17637916666662,7.784846250000004,0.3752966666666668,-0.9673380624999972,18.412125,2.510229166666668,0.09704166666666668,-0.7342659374999999,269.4226875,299.22479166666665,-23.956562499999997,0.7451458333333331,81.73525000000002,97.52412499999998,-5.9137499999999985,0.0,7.784875,18.308444529767197,0.4753711589885534,8.837467829346027,1.0
20121216,0.7430462692307691,11.498442500000005,18.133949512195123,2.891247647058824,0.4542268510638297,-1.8528654270833336,-0.7637337500000001,258.73479166666675,290.70354166666664,-25.247374999999995,0.5658442951024647,83.15843749999998,96.85513125,-8.000247291666666,0.0,-0.039718124999999986,0.08153452083333336,0.5354883333333332,1.7905641666666667,-0.3422047166666667,0.26065541666666664,0.0006283520833333332,1.8253125,112.01497021276596,8.869362340425534,0.6028602708333332,10.51298125,17.853894374999996,2.299352083333333,0.0234375,-0.7637337500000001,258.73479166666675,290.70354166666664,-25.247374999999995,0.5643958333333334,83.15843749999998,96.85508333333333,-8.000229166666665,0.0,8.845708333333334,17.132296710184633,0.4848138039894052,6.859257798655656,1.0
20121217,-0.1455936551724138,-2.0737167441860453,8.442847727272728,1.633772,0.23771033333333344,-1.0453440208333329,-0.8375264583333331,293.5780000000001,302.33312500000005,-5.795354166666669,0.4396593948526808,88.72441666666668,97.17116875,-6.1185,0.0,-0.03917814583333334,0.07864725,0.5290929166666668,1.7772325000000002,0.20165938333333333,0.2100333333333333,0.00170735625,2.372064583333333,114.03656875,4.375553541666665,0.008375708333333341,-1.5227170833333332,8.923443749999997,2.2680833333333332,0.06335416666666667,-0.8375264583333331,293.5780000000001,302.33312500000005,-5.795354166666669,0.4388125,88.72441666666668,97.17110416666664,-6.118541666666666,0.0,4.375562500000001,8.646953501066976,0.0488593656112368,5.867640895146633,1.0
20121218,0.005938692307692376,15.145451219512196,13.454775000000005,2.5843505882352944,0.4272707499999999,-1.5592436145833335,-0.9848911458333336,287.19558333333333,302.62958333333336,-12.713666666666667,0.3241591735972181,91.85491666666668,98.05805416666664,-6.002578125,0.0,-0.036496125,0.07606658333333333,0.5200389583333335,1.7611510416666665,0.2123249875000001,0.3175483333333333,3.511875e-05,2.4578479166666667,108.97414583333332,8.17257625,0.10522179166666666,13.508581041666664,13.454775000000005,2.5643125000000007,0.0012916666666666669,-0.9848911458333336,287.19558333333333,302.62958333333336,-12.713666666666667,0.3236249999999999,91.85491666666668,98.05812499999998,-6.002645833333332,0.0,8.172625000000002,13.454775000000005,0.17296111742192966,7.707539602323062,1.0
20121219,-0.6649415789473683,11.730062162162161,10.684897368421053,1.4944128571428572,0.3311971875,-1.4211709583333334,-0.5573931249999998,251.133875,276.69354166666665,-18.017041666666668,0.2780563774329239,88.14187500000001,98.40838958333336,-12.619626458333334,0.0,-0.029342,0.07581408333333335,0.5110806250000002,1.7450156249999995,0.6820859791666666,0.253295,0.00491816875,0.9354233333333336,108.67738333333335,6.420551041666665,-0.4287929166666665,9.960005624999997,10.731675,1.0420643749999998,0.1809166666666667,-0.5573931249999998,251.133875,276.69354166666665,-18.017041666666668,0.2768125000000001,88.14187500000001,98.40843749999998,-12.619708333333335,0.0,6.420520833333335,10.42079721565011,-0.3251770821216016,3.8339938562721114,1.0
