TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,G,SWC_1,SWC_2,SWC_3,SWC_4,SWC_5,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,PPFD_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20160327,-0.6279065217391306,34.64454782608698,14.188523913043475,-9999,0.7936382978723404,133.46430625000002,18.079775,275.27333333333326,327.98541666666665,53.28901041666666,252.415625,14.327025,-9999,-9999,98.97775416666666,-9999,0.0,0.4440885416666669,0.5325260416666666,0.3154375000000001,0.816229166666667,0.957265625,-1.5469617021276594,23.14345238095238,25.16829534883721,37.720118604651155,38.18706818181819,46.174580645161285,1.59305226875,0.8727398583333335,1.4484446344583335,0.6363591666666665,198.83021276595744,4.107702127659573,-0.7203208333333334,39.283212500000026,14.670710416666665,-9999,133.5896875,18.0797875,275.27333333333326,327.98541666666665,53.28936875000002,252.41604166666664,14.32701875,2.0458125,-9999,98.97762499999996,3.2964791666666677,0.0,-1.5513604166666664,5.624458333333334,14.945868341456965,-0.7044390396846945,-1.0838346204786615,3.0
20160328,-0.8975500000000001,10.92015789473685,0.9649842105263154,-9999,0.4889791666666666,75.22617708333331,10.524152083333334,289.99975,330.6120833333334,21.67312708333333,150.06916666666666,9.43075625,-9999,-9999,98.96788749999996,-9999,0.0,0.4598177083333332,0.5347916666666667,0.3128541666666668,0.8110416666666665,0.95140625,-1.7201895833333325,24.39774999999999,26.710740909090905,38.520852272727275,40.22161190476191,47.51714285714286,1.563336645833333,1.038322375,1.2208466145833332,0.8758277083333331,188.90645833333335,2.6972083333333328,-0.525014375,1.4100208333333402,1.0161774999999995,-9999,75.29645833333333,10.524133333333333,289.99975,330.6120833333334,21.673256249999994,150.06916666666666,9.430768749999997,1.6917916666666664,-9999,98.96785416666664,4.015520833333333,0.0,-1.7201895833333325,4.0499791666666685,2.4197184774398224,-0.4751014574742605,-0.6753110985386321,3.0
20160329,-1.094307894736842,70.07426315789472,13.467439473684212,-9999,0.5632291666666666,159.0661333333333,22.111437500000005,267.20966666666664,336.77833333333336,59.06974166666666,302.66020833333334,16.290052083333332,-9999,-9999,98.59242708333336,-9999,0.0,0.4422916666666668,0.5189062500000001,0.2968750000000001,0.7960833333333333,0.9393489583333334,-1.712756249999999,25.959690476190485,29.25491219512195,38.79126279069767,42.0985,46.58963333333333,1.954849104166667,1.256117322916667,1.9015824416666656,1.0176900000000002,148.290625,2.827104166666666,-0.6987341666666667,48.26222916666665,10.786778166666664,-9999,159.12835416666667,22.11148125,267.20966666666664,336.77833333333336,59.06966041666666,302.66020833333334,16.290045833333334,4.631187500000002,-9999,98.59243750000002,5.565291666666666,0.0,-1.712756249999999,4.263875,12.31015345494937,-0.6594948771186626,-0.7248586999770755,3.0
20160330,-1.2025916666666667,34.12798260869565,10.5723,-9999,0.2267272727272728,53.22198958333335,5.78085,314.5714583333332,327.94125,22.18983750000001,109.293125,6.026172916666668,-9999,-9999,98.2366875,-9999,0.23,0.4703645833333333,0.5485677083333335,0.3218958333333333,0.832375,0.9668749999999998,-1.7139565217391304,26.06647435897436,29.955382926829273,42.40376585365854,42.84479743589743,46.35987500000001,1.4481168750000004,1.2671174479166667,0.9830809345833336,0.8196627083333333,176.42208333333335,1.3186666666666669,-0.18099895833333335,0.2323458333333329,5.989867708333333,-9999,53.276999999999994,5.78084375,314.5714583333332,327.94125,22.18989583333334,109.293125,6.026147916666668,2.066229166666667,-9999,98.23675000000004,3.1378958333333333,0.46,-1.714408333333333,1.999229166666668,9.245989286430154,-0.12910009564193514,-0.4626449353029832,3.0
20160331,-1.912738095238096,116.10874285714287,15.612486363636362,-9999,0.22985000000000005,130.68116875000004,15.964554166666673,281.2570416666667,328.2287500000002,49.77804468085106,258.5975,15.569814583333333,-9999,-9999,98.38416875,-9999,0.03835,0.4770052083333332,0.5583854166666666,0.3294583333333333,0.8368541666666666,0.9671614583333334,-1.779806976744186,27.00744871794872,30.5679488372093,45.14512142857142,44.63221951219512,47.22637037037037,1.9246604166666668,1.3466039124999998,1.5865970312500002,0.8420760416666667,245.919,1.3092222222222225,-0.5780577083333335,42.923116666666665,9.675943333333333,-9999,130.7516458333333,15.964541666666674,281.2570416666667,328.2287500000002,56.344089583333314,258.5985416666667,15.569795833333329,1.5600624999999992,-9999,98.38416666666666,2.695770833333333,0.01,-1.76868125,1.5458958333333328,12.847007150308265,-0.5628949379220066,-0.32023386814097976,3.0
20160401,-1.767524137931035,70.46067241379309,22.93916896551725,-9999,0.3716666666666668,116.15900851063827,16.210041666666665,274.6113125,324.418125,48.84306808510636,227.88574468085116,12.324404166666666,-9999,-9999,98.72176666666668,-9999,0.255,0.4885677083333333,0.5708854166666668,0.3426249999999999,0.8469375000000002,0.9740364583333332,-1.7267863636363645,26.65786904761905,30.05128780487804,43.28920487804879,45.42039761904761,46.393030303030294,2.025774583333333,1.29249933125,1.5953575979166663,0.940880416666667,307.2397916666667,2.054875,-0.7332752083333336,31.378427083333325,14.2459210625,-9999,124.4445625,16.210022916666667,274.6113125,324.418125,54.76693958333334,243.71687500000004,12.324372916666665,2.081729166666667,-9999,98.72183333333331,2.0721875,0.21,-1.7207020833333335,2.3462916666666667,16.870160495708188,-0.7284852420932353,-0.4837949739079857,3.0
20160402,-1.0100709677419355,91.5315,17.98716774193549,-9999,0.39420000000000016,180.12995624999996,24.126762499999995,251.68495833333333,324.6595833333334,78.4799291666667,347.5656250000001,16.427793749999996,-9999,-9999,99.50850416666664,-9999,0.0,0.4927343749999999,0.5776302083333332,0.3505208333333334,0.8532499999999997,0.9767447916666664,-1.747455319148936,27.534059523809518,29.262538095238103,42.142327906976746,44.34180512820514,46.90325925925927,1.6669080000000005,1.2706262666666668,2.2967380333333334,1.2656427083333333,277.96565217391304,2.1420869565217395,-0.3962802083333334,51.37844791666665,13.187741875,-9999,180.16672916666664,24.12674375,251.68495833333333,324.6595833333334,78.47994375,347.5656250000001,16.42785,3.412520833333333,-9999,99.50845833333332,2.16925,0.0,-1.7469625000000002,2.676041666666667,14.581988496871169,-0.3828912853541465,-0.3217354056262688,3.0
20160403,-2.133714814814815,56.62033333333333,8.800500000000003,-9999,0.2803695652173913,74.11463958333333,9.120635416666667,291.28377083333334,324.9795833333334,24.97886458333333,149.4080625,7.015670833333332,-9999,-9999,99.60227083333332,-9999,0.03,0.4909114583333333,0.5767187500000001,0.3538958333333333,0.8540416666666665,0.9757552083333332,-1.7362624999999996,27.418079545454546,29.758440909090904,43.02373953488373,42.88725000000001,46.83683783783783,2.008414625,1.2364528333333336,1.92873225,1.275195625,180.00474468085102,1.5109787234042558,-0.7719612499999998,18.077541666666665,5.7251795833333325,-9999,74.29360416666667,9.120654166666666,291.28377083333334,324.9795833333334,24.97911875,149.40812499999996,7.015677083333332,1.8066458333333335,-9999,99.60227083333332,2.083541666666666,0.06000000000000001,-1.7362624999999996,2.023895833333333,8.37816863218302,-0.8273473649426787,-0.39368371893942494,3.0
20160404,-2.558171428571429,113.41581785714287,20.296114285714282,-9999,0.31291666666666673,161.10522708333332,20.941275000000005,269.05858333333333,329.185,75.50298750000002,315.1546125000001,14.262381249999995,-9999,-9999,99.67976041666668,-9999,0.0,0.4809895833333335,0.5697135416666668,0.3503125,0.8511458333333334,0.9691406250000004,-1.7732291666666655,28.079181818181826,30.487609302325588,42.97515681818181,43.26903636363636,47.47107692307693,2.3326615187500006,1.266407554166667,2.7177798541666665,1.246249791666667,127.67912500000004,1.7117708333333337,-1.066258125,55.03693541666667,13.682081249999996,-9999,161.3829375,20.941256250000006,269.05858333333333,329.185,75.50286875,315.156875,14.262343749999998,3.5340000000000003,-9999,99.6798541666667,3.1216875,0.0,-1.7732291666666655,2.583,14.814285491381154,-1.0928043116238064,-0.2611559592174173,3.0
20160405,-1.1811088235294118,16.949605714285713,15.343955882352946,-9999,0.3877708333333333,58.84442083333333,6.2906312500000015,316.72335416666664,328.1891666666668,20.94571666666666,125.56541666666668,5.331879166666668,-9999,-9999,99.19336250000002,-9999,1.9617,0.4754947916666665,0.565885416666667,0.34904166666666675,0.8494791666666663,0.9659375000000004,-1.7317229166666668,28.95680952380952,31.20275348837209,42.438655813953474,43.95170975609757,47.08196666666666,1.823701375,1.2397288374999995,1.8458500208333333,1.1298416666666666,165.08083333333337,1.92425,-0.5839708333333332,4.352045833333338,13.157154166666672,-9999,59.069250000000025,6.290625000000001,316.72335416666664,328.1891666666668,20.945664583333343,125.56541666666668,5.331872916666668,2.250270833333334,-9999,99.1933125,3.1846874999999994,2.29,-1.7317229166666668,3.074375,13.508336175400961,-0.6008092614725524,-0.5050844791017703,3.0
20160406,-1.218036170212766,-4.1287749999999965,24.030097826086955,-9999,0.748208333333333,83.29772499999999,9.1750875,324.46222916666665,337.82625,39.79455833333334,171.2110416666667,6.6037624999999975,-9999,-9999,97.85487708333328,-9999,2.2751,0.450234375,0.5439843750000002,0.3273125,0.8241250000000001,0.9423958333333332,-1.6748555555555549,29.499484375,33.096907317073175,48.47433684210528,50.30071142857143,46.92551851851851,2.4955776875,1.3254430645833328,2.100231104166667,1.3938602083333336,148.8133333333334,3.6485416666666666,-1.1701354166666664,-4.1287749999999965,23.34302083333333,-9999,83.43466666666664,9.175075,324.46222916666665,337.82625,39.79485625,171.2110416666667,6.60378125,1.5208750000000009,-9999,97.85485416666668,5.286625,2.45,-1.5827054791666664,5.1546666666666665,23.395961791918012,-1.1797626080647718,-1.0064714106892254,3.0
20160407,-0.2208062499999998,-13.771983333333333,11.536066666666667,-9999,0.7143958333333332,49.96722708333334,5.081472916666667,324.41702083333325,336.3072916666667,15.14728958333333,102.39395833333332,3.3031624999999987,-9999,-9999,97.8317875,-9999,5.0767000000000015,0.4521354166666667,0.550390625,0.3297916666666665,0.8168541666666669,0.9311979166666668,-0.5627703488372092,30.124744186046513,32.81819318181819,51.14899069767442,51.6245311111111,47.83506666666666,1.5326869375,1.3118777020833334,1.5774910083333331,1.3473770833333336,192.88479166666667,3.734375,-0.2208062499999998,-13.771983333333333,11.536066666666667,-9999,50.06239583333333,5.081472916666667,324.41702083333325,336.3072916666667,15.147312499999998,102.39395833333332,3.303168749999999,0.7209791666666668,-9999,97.83183333333334,4.8531875,5.519999999999999,-0.5445521875,5.4945,11.536066666666667,-0.2208062499999998,-0.9972629286281474,3.0
20160408,-0.8721933333333332,1.502766666666663,23.41171555555556,-9999,0.7011041666666668,71.6441375,6.812235416666668,321.34435416666673,331.9775,28.28713958333334,144.56739583333336,4.086943749999999,-9999,-9999,98.07046458333338,-9999,2.61165,0.4694791666666666,0.5708072916666665,0.3521041666666667,0.8351875,0.9486197916666668,-0.2904575000000001,30.057662790697673,33.17022093023256,53.41862857142856,53.67230454545456,47.602375,2.0182980833333324,1.2745755770833334,1.95700355,1.2973,216.50541666666663,3.620458333333332,-0.7437229166666666,-0.4113020833333379,22.414037500000006,-9999,71.77922916666667,6.812241666666666,321.34435416666673,331.9775,28.287147916666665,144.56729166666668,4.086931249999999,0.5763124999999999,-9999,98.07054166666666,3.6830208333333343,3.1899999999999995,-0.31521239583333355,4.891937500000002,22.436499891302013,-0.7475613586634862,-0.9203639274210641,3.0
20160409,-0.9844303030303028,23.840430303030306,13.0261,-9999,0.3735217391304349,57.57632916666668,5.6427625,316.05502083333323,328.073125,22.07290416666667,115.02916666666668,3.1771729166666667,-9999,-9999,98.66463958333333,-9999,2.125,0.4820572916666666,0.5802083333333333,0.3677291666666667,0.8520833333333332,0.9698697916666666,-0.6016973404255318,30.40784146341463,31.660290476190475,47.827757142857145,44.83295,47.75441935483872,1.6318402458333334,1.2479593104166666,1.8139894333333335,1.3270666666666664,222.26854166666664,1.975375,-0.38388333333333335,8.084275000000002,11.303868687499998,-9999,57.68333333333336,5.6427749999999985,316.05502083333323,328.073125,22.07270416666668,115.02916666666668,3.177166666666667,0.4816458333333334,-9999,98.66470833333331,2.7203125000000004,2.35,-0.6198494791666666,2.781916666666666,11.747742230392781,-0.4310316613240484,-0.5843040948106403,3.0
20160410,-2.52288,73.40390333333335,47.27007,-9999,0.34118750000000003,151.32955625000002,18.16295833333333,275.6063541666667,331.3656249999999,67.09196041666667,300.86854166666666,9.535881249999996,-9999,-9999,99.63738958333332,-9999,0.0,0.4956510416666667,0.5874479166666666,0.3828333333333333,0.8697083333333334,0.9921875,-0.5728809090909088,30.995500000000003,32.10037111111112,45.08329555555557,43.35879772727273,47.81314285714285,2.476480941666666,1.3002225833333336,2.8650432854166663,1.5304895833333338,301.2081249999999,2.0392083333333337,-1.1762575000000002,36.442877083333336,30.89174791666666,-9999,151.45329166666667,18.162939583333326,275.6063541666667,331.3656249999999,67.09188958333333,300.86687500000005,9.53588125,2.121770833333334,-9999,99.63741666666664,3.140354166666666,0.0,-0.4783079166666666,2.3636875000000006,32.229816997387374,-1.2037631197178809,-0.3608153215190517,3.0
20160411,-3.3909538461538467,120.12602692307692,37.805253846153846,-9999,0.3322727272727273,168.88146458333338,18.280391666666674,285.58314583333333,339.5154166666667,88.42624166666668,326.360625,10.098641666666666,-9999,-9999,100.31791666666668,-9999,0.0,0.5104947916666667,0.5691666666666667,0.3727291666666668,0.8602291666666669,0.9894791666666664,0.5237310000000003,31.75793181818181,31.625250000000005,44.36628636363638,43.3542068181818,47.6416,2.7396788750000014,1.4144942375000005,2.6849729166666663,1.3242995833333329,183.285,1.8574468085106388,-1.3251850000000005,53.47318125000001,22.54242958333333,-9999,169.07841666666667,18.28038541666667,285.58314583333333,339.5154166666667,88.42611666666666,326.35979166666664,10.098622916666667,4.245791666666666,-9999,100.31791666666668,4.626875,0.0,0.5782663541666667,2.666958333333333,24.01402393228788,-1.3277603242870035,-0.1630984263024411,3.0
20160412,-3.106721428571428,109.74909642857142,38.082017857142866,-9999,0.5045000000000001,149.925575,16.727729166666666,287.8324791666667,341.9050000000001,65.66668333333334,295.23645833333336,8.895283333333332,-9999,-9999,99.65675000000005,-9999,0.025,0.598046875,0.5577864583333333,0.36925,0.8557916666666667,0.9911197916666664,3.3691643750000004,32.053037499999995,31.82651860465117,42.91974102564103,43.36132926829268,47.88653125,2.786538729166667,1.503248304166667,1.9631218125,0.5128206250000001,252.98770833333333,2.595895833333333,-1.28329375,52.62280624999999,25.056710416666665,-9999,150.04283333333333,16.727710416666667,287.8324791666667,341.9050000000001,65.66671458333333,295.23520833333333,8.895270833333333,4.098375000000001,-9999,99.65675,5.6624583333333325,0.05,3.3691643750000004,3.6078125,25.55932032501401,-1.3071532535784731,-0.4351492031991568,3.0
20160413,-9999,-9999,-9999,-9999,0.146,145.75072291666666,14.12455,262.30485416666664,330.1862500000001,49.09155744680853,286.1066666666666,8.628256249999998,-9999,-9999,99.18299374999998,-9999,0.0,0.5858854166666666,0.6152864583333333,0.4248958333333333,0.9141875,1.0527864583333335,1.7117297916666665,32.27984615384615,31.048672972972973,41.95913255813954,45.55873414634146,50.08021874999999,2.689078022916666,1.3663128395833333,1.7210855354166663,0.18149593750000007,301.57,2.177,-1.3227633333333335,44.119033125000016,26.46857883333333,-9999,145.84781250000003,14.12455625,262.30485416666664,330.1862500000001,56.73116041666666,286.10479166666664,8.62824375,3.5106458333333346,-9999,99.18299999999998,2.9039375,0.0,1.7117297916666665,3.071354166666667,23.257853499444966,-1.1061830350000867,-0.5598007171125712,3.0
20160414,-1.6915714285714285,138.27741176470585,20.39481428571429,-9999,0.5720851063829786,186.74076875000003,21.031839583333326,241.52202083333333,314.3047916666667,72.86604893617023,350.8739583333335,10.826281250000006,-9999,-9999,99.06557291666668,-9999,0.0,0.5414062500000002,0.6800260416666667,0.48525,0.9732708333333332,1.1106250000000004,-1.3917096875000003,32.66082926829268,31.92808372093023,41.31500952380952,42.830202325581396,48.673,2.0998929166666667,1.1804176041666663,2.0480796041666665,0.2272735416666667,40.187276595744684,2.6656382978723405,-0.9194835416666662,93.14597916666668,16.223860416666668,-9999,186.26795833333333,21.031833333333328,241.52202083333333,314.3047916666667,80.61391041666668,350.8752083333336,10.826287500000007,2.7358541666666665,-9999,99.06558333333332,-0.5636874999999998,0.0,-1.3917096875000003,3.6621875,16.848083611745846,-1.0028264175993993,-1.0296672279126733,3.0
20160415,-0.8540000000000001,90.65497307692308,18.670938461538466,-9999,0.32335,155.0341958333333,-0.7663,259.03270833333323,318.33062500000005,73.91679375000002,304.7933333333333,9.921035416666667,-9999,-9999,98.53640416666669,-9999,0.0,0.53046875,0.6793489583333332,0.4861041666666666,0.9655208333333336,1.1016666666666666,-1.8274080681818181,33.088092105263165,31.463721621621612,41.204209999999996,41.6514,49.27054166666667,1.4250632916666666,1.2686260375,1.7700877500000007,0.34454250000000003,209.95491304347817,1.7176086956521737,-0.15643604166666675,55.758400000000016,14.115639166666664,-9999,155.3038125,16.96600104166666,259.03270833333323,318.33062500000005,73.91672916666667,304.79291666666666,9.921029166666667,3.3644375000000006,-9999,98.53641666666664,0.03939583333333272,0.0,-1.7066242708333332,2.1761666666666666,15.414367960754038,-0.21243903122696275,-0.7502632016507444,3.0
20160416,-2.2963542857142865,115.15567428571428,23.741540000000004,-9999,0.4783958333333333,200.36078333333333,23.23358510638297,269.84229166666665,342.50666666666666,96.40658333333332,396.3864583333333,12.729241666666667,-9999,-9999,98.47528333333334,-9999,0.0,0.6135416666666667,0.6105729166666669,0.42568750000000016,0.8954166666666666,1.029244791666667,4.528053863636363,33.13311363636364,31.08461555555556,40.3704159090909,41.22444666666668,48.774375,3.018942500000001,1.7091463395833335,2.2572769089583336,0.6796062500000001,181.13666666666663,2.4839583333333333,-1.3097937500000003,79.60078958333331,19.551329166666672,-9999,200.41772916666665,22.757162083333327,269.84229166666665,342.50666666666666,96.40614583333333,396.38416666666654,12.729254166666667,4.699041666666667,-9999,98.47533333333335,5.731604166666666,0.0,4.516786875,3.906,19.295330441802246,-1.3804384138947028,-0.7010989171381068,3.0
20160417,0.033771794871794894,-0.2684666666666669,8.77085263157895,-9999,0.5195833333333332,34.30599583333333,5.907247916666666,330.41751724137936,341.99896551724134,11.970979166666668,72.78895833333334,2.621954166666667,-9999,-9999,98.07406041666664,-9999,8.421650000000005,0.9712020833333334,0.6017447916666668,0.4177083333333333,0.8878333333333334,1.022682291666667,6.027070212765957,33.02398837209302,30.809669047619053,40.16647499999999,41.74982142857144,47.84493749999999,1.4757784166666663,1.8002937645833332,0.8369515937500002,0.9568027083333336,154.7902083333333,2.433770833333333,0.3245145833333333,-3.001879166666667,8.238277083333331,-9999,34.38129166666667,5.907272916666668,323.50202083333335,341.40208333333334,11.97098541666667,72.78895833333334,2.621947916666667,1.0272083333333335,-9999,98.0741041666667,6.0488125,8.76,5.9631791666666665,3.602187500000001,8.93855989520669,0.31651330441992376,-0.5939943851885023,3.0
20160418,-1.679151851851852,43.41667666666665,44.87816551724139,-9999,0.4779791666666666,106.69691041666664,10.6177875,-9999,-9999,57.30894375000001,211.32437499999992,5.571195833333335,-9999,-9999,97.76487083333332,-9999,1.0799999999999998,0.9737489583333336,0.6589062499999999,0.4781458333333333,0.9614791666666664,1.095026041666667,4.811581874999999,34.89554878048781,32.86358974358974,42.2563625,45.56827027027026,48.44488888888889,2.3958581250000006,1.7155938333333334,2.1649726464375,1.2719416666666667,242.4575,2.421,-0.6802645833333334,20.685485416666666,31.969541666666668,-9999,106.8508125,10.61778125,290.96064583333333,334.4774999999998,57.30896458333333,211.32249999999993,5.571214583333336,1.2278541666666667,-9999,97.76481250000002,4.0376875000000005,1.31,4.811581874999999,3.3477916666666663,31.411689136641602,-0.7484225615747538,-0.7745216946963471,3.0
20160419,-1.2739424242424244,24.129290625000007,37.2121625,-9999,0.493872340425532,89.70542916666668,7.0191583333333325,-9999,-9999,41.76741874999999,179.45277083333332,4.238956249999998,-9999,-9999,97.81254583333336,-9999,8.303450000000002,1.0611979166666667,0.7170312499999999,0.5375,1.0217916666666669,1.1527083333333332,3.849192604166668,36.85118421052631,32.59632857142857,43.46118333333333,42.94027142857141,48.74356000000001,2.1677479416666663,1.7046434625000002,2.0618489833333338,1.4842937499999993,226.33468085106392,2.507106382978724,-0.4631033333333332,10.60304375,29.477525,-9999,89.81025,7.019177083333331,281.74716666666666,329.62666666666667,41.767633333333336,179.45270833333328,4.238974999999999,0.307875,-9999,97.8125625,3.241729166666667,9.239999999999997,3.849192604166668,3.423833333333333,28.666163369123346,-0.5286387418439175,-0.8136026519299411,3.0
20160420,-1.0964410256410255,23.825426470588237,42.039007692307685,-9999,0.6084166666666667,75.72514166666667,6.60406875,-9999,-9999,43.28069999999999,153.87395833333332,3.7381416666666674,-9999,-9999,98.72395208333336,-9999,0.8500000000000002,0.8226864583333334,0.8023697916666667,0.6220833333333334,1.0997708333333331,1.221223958333333,0.5891998888888895,38.45440000000001,31.490496551724128,43.07800333333333,44.15858846153848,47.69808333333333,2.2440034916666667,1.5847310708333333,2.048607104166667,1.4278208333333335,328.10020833333334,2.8983541666666675,-0.6592854166666667,14.401862499999998,36.16979791666667,-9999,76.00137500000002,6.604112500000002,262.79614583333347,318.97083333333325,43.28081041666667,153.87395833333332,3.7381354166666667,0.2484791666666667,-9999,98.72399999999999,1.0556874999999997,1.4000000000000004,0.5924582291666671,2.748895833333333,35.42117645364248,-0.6875307307291637,-0.7693045827567926,3.0
20160421,-1.9118166666666667,97.07679189189189,44.9267,-9999,0.5613421052631578,212.05200416666668,23.74875208333333,-9999,-9999,125.37337083333333,408.21312499999993,12.94290625,-9999,-9999,99.02947916666668,-9999,0.0,0.9087468750000002,0.87171875,0.6284583333333332,1.09475,1.2109374999999998,2.468176666666667,38.2865,32.36168947368421,41.87325000000001,43.123555,50.34904347826088,3.1724824375,1.7543922604166662,3.1315056041666667,1.4436145833333336,289.34017073170725,2.3832195121951223,-1.4180916666666663,78.78677708333333,38.716989583333344,-9999,212.23133333333328,23.748777083333334,274.2110000000002,330.20083333333326,125.3736833333333,408.214375,12.942906250000002,3.272854166666668,-9999,99.02950000000004,2.8893750000000007,0.0,2.3448031250000003,2.2224166666666667,38.496150686576904,-1.3867016497655564,-0.5194166463122966,3.0
20160422,-2.7747357142857147,63.148710344827606,39.15645,-9999,0.3107500000000001,117.66176041666668,12.49034791666667,-9999,-9999,51.942881250000006,230.98958333333337,6.323312499999999,-9999,-9999,98.37931666666668,-9999,0.26835,0.9916895833333336,1.0106541666666664,0.7108958333333336,1.1338333333333332,1.233411458333333,1.5932585416666667,38.809941176470595,31.03637435897436,42.12567380952381,42.42305263157893,49.910884615384596,2.9729556249999995,1.7063376374999997,2.3169102833333333,1.1400879166666666,102.49085106382978,1.603617021276596,-1.2666125000000006,33.18228333333334,28.65774791666668,-9999,117.79018750000002,12.49037291666667,282.05124999999987,326.704375,51.94272291666668,230.98958333333337,6.323293749999999,2.583833333333333,-9999,98.37931249999998,2.5871041666666668,0.17,1.5932585416666667,2.1991875000000007,27.276321977226466,-1.3048991191319783,-0.6136750189309429,3.0
20160423,-2.8022142857142858,88.19472142857141,28.798607142857147,-9999,0.3719500000000001,137.32020416666666,13.838645833333333,-9999,-9999,67.09301666666667,271.25145833333335,7.809147916666665,-9999,-9999,98.56591041666664,-9999,0.05,0.8428927083333333,1.059221875,0.7710625000000001,1.1893125,1.2797916666666662,-0.3980152173913041,37.80994285714285,32.27877894736841,39.38663249999999,41.59231000000001,49.51315,2.816550625,1.5508560666666664,2.3383132958333337,0.8694435416666667,127.46649999999994,1.7648636363636367,-1.2656966666666667,47.98015,22.658420833333324,-9999,137.36100000000002,13.838595833333335,268.25708333333347,321.9554166666667,67.09297916666667,271.25208333333336,7.809116666666667,1.739895833333334,-9999,98.56593750000002,0.8875416666666668,0.1,-0.3319854166666664,2.231208333333333,21.168696239634983,-1.3165745527843808,-0.7336451319443565,3.0
20160424,-1.9569599999999998,60.07336666666667,37.735337142857155,-9999,0.4392926829268293,143.2760854166667,14.270708333333335,-9999,-9999,71.57317708333333,282.7725,8.449966666666663,-9999,-9999,98.72808750000002,-9999,1.1033000000000002,0.9606270833333334,1.110552083333333,0.7798750000000001,1.1880208333333333,1.2744270833333329,0.30511795454545404,36.95472857142858,30.86086451612903,40.208079999999995,40.940108333333335,50.51155,2.793077229166667,1.6073658104166666,2.390192041666666,0.8351208333333333,112.56821739130432,1.8997173913043472,-1.1857104166666663,39.44485625,30.92626250000001,-9999,142.50314583333338,14.270714583333335,273.0362916666668,329.22250000000014,71.57332708333334,282.77229166666666,8.449954166666664,2.435104166666667,-9999,98.72812500000002,1.985625,1.04,0.383135208333333,2.6175208333333337,30.21063326569013,-1.231931995121924,-0.6805655705784829,3.0
20160425,-1.6868499999999995,21.31567575757576,39.20537631578947,-9999,0.7520227272727272,120.7573229166667,2.5633,-9999,-9999,59.57173958333336,238.051375,8.998006250000003,-9999,-9999,98.21472499999996,-9999,9.001600000000002,1.0701520833333331,1.2282708333333334,0.8490625,1.2363749999999998,1.2977864583333336,-1.0854345652173911,38.724500000000006,32.51929428571429,43.09874666666667,43.19406000000002,48.494625,2.7483525516666667,1.5593795041666665,2.1889925625,0.8820558333333336,143.87004444444446,3.578288888888889,-1.1889729166666667,13.46806875,34.54425625000001,-9999,121.09499999999998,11.705423333333336,288.91547916666667,332.8960416666667,59.57191666666667,238.05145833333333,8.99801875,0.9649583333333336,-9999,98.21470833333332,1.6968125000000005,7.219999999999999,-1.042989375,5.2653125,33.82510556614002,-1.1999281959057393,-1.4209384147783717,3.0
20160426,-0.11204687500000013,13.406425,11.440893749999995,-9999,0.3975,23.704541666666657,4.351982978723403,-9999,-9999,8.779468749999998,53.55145833333333,2.679825000000001,-9999,-9999,98.72853958333336,-9999,15.60505,1.0302895833333336,1.2347104166666665,0.8743958333333334,1.2809375,1.327708333333333,-1.763243749999999,40.650711538461536,35.34991612903226,43.24208333333333,47.872532258064496,51.772214285714284,1.1573692083333331,1.4996946750000004,0.8667158749999997,1.0706727083333332,204.1664583333333,2.198354166666667,0.34232291666666664,1.3132249999999992,11.502158333333336,-9999,23.984729166666657,4.2704162499999985,281.16339583333325,332.56020833333326,8.7795,53.55145833333333,2.679825000000001,0.2448541666666666,-9999,98.7285833333333,1.0359583333333335,15.56,-1.763243749999999,2.8268125000000004,10.203989284643363,0.3356931880884086,-0.8835549182755034,3.0
20160427,-0.97739,20.571385,32.853015384615375,-9999,0.5338333333333332,93.50379583333331,10.926131249999996,-9999,-9999,43.91739791666666,178.55520833333335,5.754054166666666,-9999,-9999,98.61263958333336,-9999,9.80505,2.7987145833333327,2.060935416666666,1.192645833333333,1.3474375,1.2559375,7.783517708333332,41.606109375,34.28476071428572,48.57310909090907,49.13090689655172,49.67114285714286,2.6025683333333336,2.00495138125,2.565311583333333,1.7103666666666666,152.9035625,2.8285,-0.59761875,13.686716666666667,28.81328541666666,-9999,94.13322916666668,10.926137499999998,310.11729166666663,349.13375,43.91745416666665,178.55520833333335,5.754041666666668,0.9678749999999996,-9999,98.6126875,6.616104166666664,10.71,7.783517708333332,4.159604166666666,28.40204661468326,-0.5581892234379073,-0.6870128131707985,3.0
