TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,TA,P,TS_1,G,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20080202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.6886011033333334,0.0227668125,0.49467,-9999,-9999,-9999,-9999,-9999,4.136229166666666,241.3869791666667,-9999,-9999,0.0,-9999,99.45662500000002,-9.203354166666664,0.5400000000000003,-9999,4.9178125,2.906806986054196,0.9428015146787316,13.996661962226431,3.0
20080203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8466993554166667,0.008192808333333334,0.6894020833333334,-9999,-9999,-9999,-9999,-9999,1.4653958333333337,265.1126666666669,-9999,-9999,0.0,-9999,98.550875,-6.087270833333334,3.482,-9999,7.561125,-5.575918220039257,0.9393862740475208,18.636935136755373,3.0
20080204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.79571549875,0.008768202083333334,0.6203783333333333,-9999,-9999,-9999,-9999,-9999,1.569395833333333,278.59329166666663,-9999,-9999,0.0,-9999,98.05435416666666,-7.0575416666666655,3.824000000000001,-9999,2.6643958333333324,-7.536217355898337,0.9367288609996766,24.141041031942855,3.0
20080205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4935406839583332,0.02000340416666667,0.3166483541666666,-9999,-9999,-9999,-9999,-9999,3.6226875000000014,222.6134583333333,-9999,-9999,0.0,-9999,99.04677083333333,-13.727895833333328,0.9200000000000002,-9999,4.549458333333333,-6.3409197160590685,0.9626350217729612,18.002349758784433,3.0
20080206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2426838475000001,0.044576312499999986,0.096873625,-9999,-9999,-9999,-9999,-9999,8.263541666666667,201.41091666666668,-9999,-9999,0.0,-9999,101.27506249999998,-19.687520833333334,0.085,-9999,2.458083333333334,-17.51902782695559,0.9243545516628878,17.628817283274017,3.0
20080207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.30990259395833336,0.04527711041666666,0.14108083333333332,-9999,-9999,-9999,-9999,-9999,8.38975,209.96512499999997,-9999,-9999,0.0,-9999,102.21545833333334,-17.776208333333333,0.18500000000000005,-9999,2.426541666666667,-7.734701949836954,0.922372181687496,21.53957078264501,3.0
20080208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.31087530229166666,0.07267562083333333,0.14203833333333338,-9999,-9999,-9999,-9999,-9999,13.810895833333333,192.4180416666668,-9999,-9999,0.0,-9999,101.5494375,-17.757187499999993,0.237,-9999,4.714458333333334,-8.874262473985599,0.8937290672253236,15.910063571768944,3.0
20080209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.49395322375,0.020994885416666668,0.29666583333333324,-9999,-9999,-9999,-9999,-9999,3.797708333333333,265.66327083333334,-9999,-9999,0.0,-9999,100.23445833333334,-13.375937500000004,2.2509999999999994,-9999,5.002854166666667,-0.8857010081929501,0.9224913159681938,14.219964144807555,3.0
20080210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7966680960416669,0.023356916666666658,0.6214583333333333,-9999,-9999,-9999,-9999,-9999,4.2322500000000005,285.81762500000013,-9999,-9999,0.0,-9999,99.69685416666664,-7.038854166666664,1.9500000000000008,-9999,3.773916666666668,-21.94110951347781,0.9055670379200644,15.372977610097964,3.0
20080211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7084583097916667,0.026804458333333333,0.5169104166666666,-9999,-9999,-9999,-9999,-9999,4.869229166666668,274.03879166666667,-9999,-9999,0.0,-9999,100.188875,-8.797562500000002,1.0700000000000007,-9999,1.7755,-18.125289071070238,0.9070129956722796,16.735484877678413,3.0
20080212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.9033435141666664,0.0038815374999999993,0.759058125,-9999,-9999,-9999,-9999,-9999,0.6910416666666667,288.5653958333333,-9999,-9999,0.0,-9999,99.19456249999996,-4.969458333333335,7.569000000000003,-9999,7.703687499999997,-33.84452148800957,0.9003582715135113,17.334822844885814,3.0
20080213,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.00937872375,0.020891729166666668,0.8994243749999998,-9999,-9999,-9999,-9999,-9999,3.7779583333333338,298.1244999999999,-9999,-9999,0.0,-9999,97.00950000000003,-2.9258125000000006,6.560999999999996,-9999,8.578729166666667,-38.19877434776425,0.909938496624522,25.696539940906444,3.0
20080214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.89836006625,0.03337305833333333,0.7536595833333335,-9999,-9999,-9999,-9999,-9999,6.0948125,270.56781249999983,-9999,-9999,0.0,-9999,96.40114583333336,-5.071583333333333,4.392,-9999,5.450854166666668,-35.308798967866565,0.907443057767345,30.689857120697056,3.0
20080215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.18725786249999987,0.060844891666666664,0.08707566666666666,-9999,-9999,-9999,-9999,-9999,11.349375,188.4580625,-9999,-9999,0.0,-9999,98.90995833333336,-22.688875,0.5160000000000002,-9999,5.1477916666666665,-48.063062744273175,0.8437021621085998,16.46972824814478,3.0
20080216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.009726111249999995,0.12997277083333336,0.0007838182916666668,-9999,-9999,-9999,-9999,-9999,25.64927083333333,134.65154166666665,-9999,-9999,0.0,-9999,100.76229166666668,-32.45745833333334,0.0,-9999,2.141166666666667,-71.08037043188519,0.8164942169741866,21.55881365176436,3.0
20080217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.002941282708333333,0.12240710416666667,0.00013124211041666667,-9999,-9999,-9999,-9999,-9999,23.95539583333333,154.36089583333327,-9999,-9999,0.0,-9999,100.0358125,-34.59258333333334,0.0,-9999,2.9064791666666667,-65.80870054877272,0.7959182142788213,28.65052294978271,3.0
20080218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.003754448125,0.10136152083333333,0.00017000470416666665,-9999,-9999,-9999,-9999,-9999,19.491458333333334,165.60177083333346,-9999,-9999,0.0,-9999,98.9970625,-34.033625,0.0,-9999,3.498854166666668,-66.08034652816818,0.7891218107479281,26.09585546930582,3.0
20080219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.02944403791666667,0.06774697916666668,0.003908818958333334,-9999,-9999,-9999,-9999,-9999,12.6850625,195.3553125,-9999,-9999,0.0,-9999,98.52352083333336,-29.61552083333334,0.18000000000000005,-9999,3.609833333333334,-73.63102139087711,0.7905912389417963,18.137777815953037,3.0
20080220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.058245196458333336,0.08796683333333333,0.010775204166666668,-9999,-9999,-9999,-9999,-9999,16.73695833333333,204.0611875,-9999,-9999,0.0,-9999,98.58662499999998,-27.18252083333333,0.30000000000000016,-9999,3.0614166666666662,-70.66018687921475,0.8182616465977071,19.3102940625447,3.0
20080221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.064936179375,0.08866276666666667,0.012790954166666663,-9999,-9999,-9999,-9999,-9999,16.869895833333334,209.62108333333344,-9999,-9999,0.0,-9999,98.677,-26.77910416666666,0.3350000000000002,-9999,2.5258333333333343,-69.84249463586414,0.8021816933162573,20.154712114915565,3.0
20080222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.07680259562500003,0.03924168750000001,0.01604182291666667,-9999,-9999,-9999,-9999,-9999,7.168354166666666,219.44620833333335,-9999,-9999,0.0,-9999,97.82108333333332,-25.993229166666666,1.5899999999999992,-9999,1.8456041666666672,-68.99263767014179,0.7987529127010832,22.083732094278293,3.0
20080223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.12015644333333335,0.10317772083333332,0.03475687916666668,-9999,-9999,-9999,-9999,-9999,19.903270833333327,211.7810208333332,-9999,-9999,0.0,-9999,96.65952083333332,-24.196666666666665,1.1379999999999997,-9999,3.5220833333333337,-58.70480662686336,0.7858991168975232,24.028278998225304,3.0
20080224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2551296133333333,0.03921562916666666,0.10401079166666667,-9999,-9999,-9999,-9999,-9999,7.163145833333334,251.45652083333326,-9999,-9999,0.0,-9999,96.22595833333332,-19.29445833333333,1.9210000000000012,-9999,2.8749583333333333,-45.36954418928724,0.7744389003373646,25.86840876413845,3.0
20080225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.1827377504166667,0.09983266666666668,0.0626229375,-9999,-9999,-9999,-9999,-9999,19.054916666666667,209.34806250000003,-9999,-9999,0.0,-9999,97.11347916666664,-21.60477083333333,0.4720000000000002,-9999,2.859958333333333,-46.58357523001839,0.7852008682620726,25.599571668859035,3.0
20080226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.11748374708333333,0.14324458333333331,0.03331321458333334,-9999,-9999,-9999,-9999,-9999,28.207958333333334,187.5628333333333,-9999,-9999,0.0,-9999,97.85327083333334,-24.33775,0.2740000000000001,-9999,2.7149375000000013,-57.335898515442715,0.7796250726911321,21.152716854139623,3.0
20080227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.03999338916666666,0.18732522916666672,0.006603557500000003,-9999,-9999,-9999,-9999,-9999,38.036916666666656,169.79179166666663,-9999,-9999,0.0,-9999,97.97639583333336,-28.74685416666667,0.0,-9999,1.697208333333334,-66.10809908459716,0.7431203787072618,20.076085957158163,3.0
20080228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.05340984208333332,0.1708179375,0.010019097916666666,-9999,-9999,-9999,-9999,-9999,34.22947916666666,180.29345833333355,-9999,-9999,0.0,-9999,98.16145833333331,-27.677749999999996,0.18000000000000002,-9999,1.6449166666666668,-66.97488446705516,0.76614902929892,20.443487879167613,3.0
20080229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.05292487708333332,0.17087917083333334,0.009939027083333331,-9999,-9999,-9999,-9999,-9999,34.22952083333334,177.7108750000002,-9999,-9999,0.0,-9999,98.178,-27.732812499999994,0.10200000000000002,-9999,1.8046250000000004,-65.31887900006674,0.7626221604268025,20.26530526277678,3.0
20080301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.12689585562499994,0.0615223375,0.03822400416666668,-9999,-9999,-9999,-9999,-9999,11.396354166666665,226.15454166666674,-9999,-9999,0.0,-9999,97.39070833333334,-24.11002083333334,1.177,-9999,2.320229166666667,-54.872257336930886,0.7702381540620239,22.716205133552357,3.0
20080302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.1407737585416667,0.18672970833333333,0.04129191666666666,-9999,-9999,-9999,-9999,-9999,37.67547916666667,186.71906250000004,-9999,-9999,0.0,-9999,98.288625,-23.092645833333343,0.4190000000000002,-9999,4.484041666666665,-54.95350909992447,0.8507978947094214,15.381253510426664,3.0
20080303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.09042569437499998,0.21316887500000006,0.02219845000000001,-9999,-9999,-9999,-9999,-9999,43.68116666666668,188.31272916666663,-9999,-9999,0.0,-9999,98.79704166666666,-25.5106875,0.024,-9999,2.418291666666666,-59.32169447895638,0.719946970007984,19.519878569463827,3.0
20080304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.10393260145833334,0.17264960416666664,0.027686891666666658,-9999,-9999,-9999,-9999,-9999,34.40774999999999,202.16533333333342,-9999,-9999,0.0,-9999,98.84172916666668,-24.855437500000008,0.0,-9999,2.8931666666666667,-57.35266073418593,0.7139162298637358,19.00168676559232,3.0
20080305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.17176387375,0.202096375,0.06032241666666668,-9999,-9999,-9999,-9999,-9999,41.162979166666666,207.9332083333334,-9999,-9999,0.0,-9999,98.91495833333332,-22.232041666666664,0.8500000000000001,-9999,5.417166666666668,-51.737565640619714,0.7340988460366117,13.959263319282384,3.0
20080306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4730243575000001,0.06211525,0.27722062500000005,-9999,-9999,-9999,-9999,-9999,11.472062500000002,261.4105416666667,-9999,-9999,0.0,-9999,97.12395833333336,-13.85035416666667,3.1170000000000004,-9999,8.556416666666664,-48.78021216628265,0.6433706326218295,15.635188006455552,3.0
20080307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.32357744875,0.09252097916666667,0.15168085416666666,-9999,-9999,-9999,-9999,-9999,17.4150625,247.56435416666645,-9999,-9999,0.0,-9999,97.70314583333332,-17.434604166666666,1.1470000000000005,-9999,3.0065000000000013,-53.47466952293498,0.6781130869439882,20.570133915747167,3.0
20080308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.13154865125,0.29334511125,0.04110463958333335,-9999,-9999,-9999,-9999,-9999,63.17595833333334,170.65872916666672,-9999,-9999,0.0,-9999,98.924875,-23.932958333333332,0.2680000000000001,-9999,3.2589583333333323,-49.737258416653425,0.7159390753486624,17.61970386374423,3.0
20080309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.06237905562500001,0.3103147708333334,0.013475083958333335,-9999,-9999,-9999,-9999,-9999,67.13258333333332,151.01506249999986,-9999,-9999,0.0,-9999,99.85399999999998,-27.3723125,0.0,-9999,1.4243750000000002,-53.947536774337635,0.7049281936872035,18.465847856063622,3.0
20080310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.08788574750000001,0.27931631249999994,0.02268071895833333,-9999,-9999,-9999,-9999,-9999,59.04922916666666,167.1376875,-9999,-9999,0.0,-9999,100.07629166666668,-26.01485416666667,0.0,-9999,2.941291666666667,-51.10096978081246,0.7247199505342001,16.580962396992998,3.0
20080311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3165122645833333,0.13313543749999998,0.15193558333333335,-9999,-9999,-9999,-9999,-9999,25.59364583333333,238.30270833333336,-9999,-9999,0.0,-9999,99.06208333333332,-17.788166666666672,1.7249999999999996,-9999,2.711479166666667,-45.42085593715719,0.6821697841576562,17.548147472019618,3.0
20080312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.484431499375,0.05953328541666667,0.2843760416666667,-9999,-9999,-9999,-9999,-9999,10.9674375,271.1357499999999,-9999,-9999,0.0,-9999,98.13789583333336,-13.542250000000005,4.545000000000002,-9999,3.873416666666666,-44.2213021875237,0.6705855923283388,18.19489457365629,3.0
20080313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3024431647916667,0.1272060625,0.14067910416666665,-9999,-9999,-9999,-9999,-9999,24.43910416666667,240.12274999999988,-9999,-9999,0.0,-9999,98.2288125,-18.121291666666664,3.793999999999999,-9999,5.453625,-45.74615713739008,0.7235921287395509,14.456599393008627,3.0
20080314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.08574702854166665,0.3445588958333334,0.02143664541666666,-9999,-9999,-9999,-9999,-9999,75.5804375,159.945875,-9999,-9999,0.0,-9999,99.25972916666666,-26.05279166666667,0.17799999999999996,-9999,3.0814791666666674,-50.380667323828966,0.6423975056429061,15.974786380269453,3.0
20080315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.057212672083333325,0.35047775,0.012408907833333331,-9999,-9999,-9999,-9999,-9999,77.31091666666667,163.5175833333334,-9999,-9999,0.0,-9999,100.04720833333334,-28.12266666666667,0.0,-9999,2.3580625,-48.0676350629212,0.7038597773324695,16.700655575388513,3.0
20080316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.23515777729166665,0.2416552875,0.09913002083333332,-9999,-9999,-9999,-9999,-9999,49.87464583333334,214.2039583333334,-9999,-9999,0.0,-9999,98.81475,-20.249187500000005,0.5920000000000003,-9999,2.9347708333333338,-45.08145879528713,0.7557083170519295,17.78367926614469,3.0
20080317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5629976795833334,0.20812558125,0.365711875,-9999,-9999,-9999,-9999,-9999,42.142833333333336,264.6293749999999,-9999,-9999,0.0,-9999,98.188,-11.8856875,0.7670000000000005,-9999,2.2903333333333333,-40.810589784538415,0.7361326032026779,20.787448614642926,3.0
20080318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.592580075625,0.2107195645833333,0.3944135416666666,-9999,-9999,-9999,-9999,-9999,42.37429166666667,258.98358333333346,-9999,-9999,0.0,-9999,98.0016875,-11.233083333333335,0.6720000000000003,-9999,3.1673124999999995,-40.35157431304464,0.7251174003980725,20.659974255935527,3.0
20080319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.210820509375,0.3247674375,0.08388552083333332,-9999,-9999,-9999,-9999,-9999,70.03691666666667,192.21383333333333,-9999,-9999,0.0,-9999,98.84197916666668,-21.061666666666667,0.3210000000000002,-9999,3.605500000000001,-42.8022664369731,0.6878302913183655,16.31622796364938,3.0
20080320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.08993580333333333,0.4327506041666666,0.02253383541666666,-9999,-9999,-9999,-9999,-9999,98.88595833333336,154.73904166666676,-9999,-9999,0.0,-9999,99.53420833333332,-25.60789583333333,0.06000000000000001,-9999,2.5339166666666664,-39.489711429334996,0.6523401221515656,15.417884477333288,3.0
20080321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.2572739241666667,0.24619364583333325,0.11061718750000003,-9999,-9999,-9999,-9999,-9999,50.86985416666667,225.6243958333334,-9999,-9999,0.0,-9999,97.9150625,-19.442145833333328,2.324,-9999,5.9297708333333325,-48.23202270946086,0.7639032959554551,13.53136651761852,3.0
20080322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5474733116666669,0.27918350000000003,0.3561572916666666,-9999,-9999,-9999,-9999,-9999,58.43854166666668,244.95058333333336,-9999,-9999,0.0,-9999,97.36720833333332,-12.293604166666668,0.6200000000000003,-9999,4.2435833333333335,-42.93094876934307,0.7289983083339119,19.711786913438896,3.0
20080323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3092816175,0.4114352291666666,0.1453830833333333,-9999,-9999,-9999,-9999,-9999,92.86308333333332,198.2195833333334,-9999,-9999,0.0,-9999,98.85027083333334,-17.930500000000006,0.13400000000000006,-9999,2.795333333333333,-42.18708929149796,0.6316147183165274,18.100186504149907,3.0
20080324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.386691556875,0.3997225833333334,0.22506429166666667,-9999,-9999,-9999,-9999,-9999,90.05760416666666,217.34275,-9999,-9999,0.0,-9999,99.08254166666669,-16.477583333333335,1.51,-9999,4.137375,-33.29581745767445,0.6629634000224458,16.23126109707624,3.0
20080325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7510724087499998,0.15026939791666669,0.5699906250000001,-9999,-9999,-9999,-9999,-9999,28.936854166666667,270.52206249999995,-9999,-9999,0.0,-9999,98.25835416666663,-7.9641875,3.781,-9999,5.958104166666668,-35.962912378244006,0.7522011451953557,16.735238882518868,3.0
20080326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.7246543689583329,0.28809452500000005,0.5492533333333333,-9999,-9999,-9999,-9999,-9999,62.22247916666666,249.95620833333336,-9999,-9999,0.0,-9999,99.66483333333332,-8.576645833333332,5.2230000000000025,-9999,4.164583333333335,-32.44329912436044,0.6819675533521924,17.49038877664535,3.0
20080327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.2393118397916665,0.465203375,1.244576041666667,-9999,-9999,-9999,-9999,-9999,107.02125,262.54912499999995,-9999,-9999,1.1210416666666667,-9999,99.27108333333337,1.4036041666666663,0.046,-9999,5.227645833333333,9.951859976677325,0.7152756495483837,21.589996027370507,3.0
20080328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.2900149095833335,0.4494614166666668,1.3228937500000002,-9999,-9999,-9999,-9999,-9999,102.750875,270.26624999999984,-9999,-9999,1.174354166666667,-9999,99.37458333333332,2.356145833333333,1.4800000000000004,-9999,5.813666666666665,16.21604960217758,0.7158992459891569,22.574271617315674,3.0
20080329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.046953873125,0.4911729583333333,0.9536764583333336,-9999,-9999,-9999,-9999,-9999,113.82906250000002,223.40795833333343,-9999,-9999,0.3104375,-9999,100.35870833333335,-2.2157291666666663,0.29100000000000004,-9999,6.044208333333334,-10.181912372709538,0.6847011045344044,18.123726747893286,3.0
20080330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.027407456458333,0.30205243750000005,0.9284847916666664,-9999,-9999,-9999,-9999,-9999,63.99847916666668,264.88945833333344,-9999,-9999,0.05929166666666666,-9999,100.69291666666668,-2.593416666666668,1.5130000000000003,-9999,6.584791666666665,-18.29885691888748,0.7093812371820002,17.6052053671851,3.0
20080331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.18802427875,0.4705716625,1.16164375,-9999,-9999,-9999,-9999,-9999,108.3943958333333,261.89418750000004,-9999,-9999,0.8355416666666668,-9999,100.51597916666668,0.444125,0.13799999999999998,-9999,6.4598958333333325,-0.8500760788892384,0.7134094336911331,18.769079878256377,3.0
20080401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,1.1963520775000005,0.21054006249999996,1.1741645833333334,-9999,-9999,-9999,-9999,-9999,42.3391875,300.82491666666664,-9999,-9999,0.1711458333333333,-9999,99.50910416666666,0.6006250000000002,3.0090000000000012,-9999,7.3045624999999985,-8.009915804426841,0.7624360759662973,17.581682226143073,3.0
20080402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.8895476004166665,0.2490371833333333,0.7488456249999996,-9999,-9999,-9999,-9999,-9999,51.15202083333333,271.12589583333346,-9999,-9999,0.0,-9999,99.58839583333334,-5.2695833333333315,3.786999999999997,-9999,2.5168125000000003,-24.443070441082874,0.7166764207555524,20.135710090913005,3.0
20080403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.5521548408333332,0.4000206458333333,0.3512472916666667,-9999,-9999,-9999,-9999,-9999,88.53425000000004,226.62662500000008,-9999,-9999,0.0,-9999,99.9170625,-12.074625000000005,1.0560000000000005,-9999,3.987291666666666,-15.900162788565295,0.6482363737306209,16.528896565077723,3.0
20080404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3759724754166665,0.5393670416666668,0.1950441041666667,-9999,-9999,-9999,-9999,-9999,127.18870833333334,188.37995833333332,-9999,-9999,0.0,-9999,100.56441666666665,-16.170729166666664,0.16800000000000004,-9999,4.2720416666666665,-15.21454568568761,0.5987030424866995,14.845794905348844,3.0
20080405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.3603124008333334,0.5764948541666668,0.186837125,-9999,-9999,-9999,-9999,-9999,139.36129166666666,179.39760416666667,-9999,-9999,0.0,-9999,100.4179791666666,-16.67227083333334,0.054000000000000006,-9999,3.759583333333333,-12.614558935672994,0.6099382708776481,15.18269173494875,3.0
20080406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,0.4909092212499999,0.5374529583333333,0.2980970833333334,-9999,-9999,-9999,-9999,-9999,125.98762499999998,203.43902083333344,-9999,-9999,0.0,-9999,99.76952083333332,-13.503416666666668,0.109,-9999,3.1311875,-15.248033934423699,0.5927239150505622,16.887781539112588,3.0
